external_id,path,content,tags,disposition,severity,status,category,mitre_tactic,mitre_technique,first_seen,detected_at,region,data_source,escalation_tier,analyst,threat_actor,campaign_id,src_ip,dst_host,affected_user,ioc_hash,ioc_domain,cve_id,fp_cause,benign_cause,closure_reason,asset_criticality,confidence,cvss_score,alert_count,sla_met,ttd_minutes,ttr_minutes
INC0000168,root.soc.persistence.y2025.camp_000028.inc_168,[INC0000168] [P3] Run key di registro creata su FS-501 per persistenza (antonio.esposito); binario 89b19b39607c45f9bf1529df4730b643739fdc659ea773483aebb05c541c8b3f non firmato.,soc|incident|persistence|P3|true_positive|mitre_persistence|apt|actor_sandworm|cve-2023-23397,true_positive,P3,resolved,persistence,Persistence,T1543.003,2025-03-04T06:06:00Z,2025-03-25T18:24:00Z,eu_west,Sysmon/Splunk,L2,l2.bianchi,Sandworm,CAMP000028,125.164.25.189,FS-501,antonio.esposito,89b19b39607c45f9bf1529df4730b643739fdc659ea773483aebb05c541c8b3f,,CVE-2023-23397,,,incidente confermato,low,low,3.7,1,false,30978,624
INC0000169,root.soc.collection.y2025.camp_000028.inc_169,"[INC0000169] [P3] Postmortem campagna Sandworm: ricostruiti 5 stadi, IOC consolidati, lessons learned.",soc|incident|collection|P2|true_positive|mitre_collection|apt|actor_sandworm,true_positive,P3,resolved,collection,Collection,T1005,2025-03-24T01:40:00Z,2025-03-26T00:24:00Z,mea,Forcepoint DLP,L2,l2.bianchi,Sandworm,CAMP000028,125.164.25.189,FS-501,antonio.esposito,,,,,,postmortem chiuso,critical,high,7.8,1,false,2804,360
INC0000170,root.soc.resource_dev.y2025.camp_000029.inc_170,[INC0000170] [P3] Nuovo certificato TLS per docusign-verify-4149.io osservato in TI; staging per campagna Royal.,soc|incident|resource_dev|P3|true_positive|mitre_resource_development|actor_royal,true_positive,P3,contained,resource_dev,Resource Development,T1583.001,2025-05-11T13:50:50Z,2025-05-11T17:10:50Z,us_west,MISP,L1,analyst.romano,Royal,CAMP000029,142.115.156.119,SRV-407,luca.ferrari,,docusign-verify-4149.io,,,,incidente confermato,medium,low,5.5,1,false,200,624
INC0000171,root.soc.phishing.y2025.camp_000029.inc_171,"[INC0000171] [P1] Campagna phishing O365 verso 81 mailbox; landing page clone su docusign-verify-4149.io, luca.ferrari ha inserito credenziali da SRV-407.",soc|incident|phishing|P1|true_positive|mitre_initial_access|actor_royal,true_positive,P1,resolved,phishing,Initial Access,T1566.001,2025-05-12T09:08:50Z,2025-05-12T10:53:50Z,us_west,Proofpoint,L2,l2.greco,Royal,CAMP000029,142.115.156.119,SRV-407,luca.ferrari,94f4d588e18235e76477cdd32ce7f98a7d4ec6fb8e29f347cdb54328939b1c05,docusign-verify-4149.io,,,,incidente confermato,high,high,9.6,1,true,105,9
INC0000172,root.soc.web_attack.y2025.camp_000029.inc_172,"[INC0000172] [P2] Exploitation n/d su MAIL-259 da 142.115.156.119; webshell deployata in wwwroot, RCE come utente di servizio.",soc|incident|web_attack|P2|true_positive|mitre_initial_access|actor_royal,true_positive,P2,resolved,web_attack,Initial Access,T1190,2025-05-13T05:07:50Z,2025-05-13T07:02:50Z,apac,ModSecurity,L3,l3.forensics,Royal,CAMP000029,142.115.156.119,MAIL-259,luca.ferrari,,,,,,incidente confermato,medium,high,7.8,1,false,115,360
INC0000173,root.soc.valid_accounts.y2025.camp_000029.inc_173,"[INC0000173] [P2] Accesso VPN come luca.ferrari da 142.115.156.119; credenziali da leak esterno, pivot verso WKS-411.",soc|incident|valid_accounts|P2|true_positive|mitre_initial_access|actor_royal|cve-2024-3400,true_positive,P2,resolved,valid_accounts,Initial Access,T1078.002,2025-05-14T06:40:50Z,2025-05-14T09:08:50Z,us_east,Azure AD Identity Protection,L2,l2.bianchi,Royal,CAMP000029,142.115.156.119,WKS-411,luca.ferrari,,,CVE-2024-3400,,,incidente confermato,medium,high,4.3,1,true,148,24
INC0000174,root.soc.malware_execution.y2025.camp_000029.inc_174,"[INC0000174] [P3] PowerShell offuscato su MAIL-625 (utente davide.conti); parent anomalo, stage2 scaricato da 112.194.165.97:5985.",soc|incident|malware_execution|P3|true_positive|mitre_execution|actor_royal,true_positive,P3,resolved,malware_execution,Execution,T1053.005,2025-05-15T21:47:50Z,2025-05-15T23:16:50Z,eu_west,CrowdStrike Falcon,L1,analyst.moretti,Royal,CAMP000029,112.194.165.97,MAIL-625,davide.conti,a66fed1a0993521fa3bac93dbf12b55628670f1dd26f3302ae69aa1844b226f9,,,,,incidente confermato,medium,high,3.5,1,true,89,288
INC0000175,root.soc.persistence.y2025.camp_000029.inc_175,[INC0000175] [P2] Run key di registro creata su SRV-407 per persistenza (luca.ferrari); binario ae116fefd416f596149cd2591a350593d95dc79849b9f7e187c4936d826e9db5 non firmato.,soc|incident|persistence|P2|true_positive|mitre_persistence|actor_royal|cve-2023-23397,true_positive,P2,resolved,persistence,Persistence,T1136.001,2025-05-13T19:07:50Z,2025-05-16T15:53:50Z,us_west,CrowdStrike Falcon,L3,l3.forensics,Royal,CAMP000029,142.115.156.119,SRV-407,luca.ferrari,ae116fefd416f596149cd2591a350593d95dc79849b9f7e187c4936d826e9db5,,CVE-2023-23397,,,incidente confermato,medium,high,4.3,1,true,4126,48
INC0000176,root.soc.privilege_escalation.y2025.camp_000029.inc_176,"[INC0000176] [P1] SeImpersonate (Potato) su MAIL-348 da APPPOOL; escalation a SYSTEM, poi accesso a SRV-664.",soc|incident|privilege_escalation|P1|true_positive|mitre_privilege_escalation|actor_royal,true_positive,P1,investigating,privilege_escalation,Privilege Escalation,T1134.001,2025-05-17T22:20:50Z,2025-05-18T00:49:50Z,eu_north,Defender for Endpoint,L2,l2.conti,Royal,CAMP000029,148.36.36.51,MAIL-348,svc_scan,,,,,,incidente confermato,medium,high,8.0,1,false,149,27
INC0000177,root.soc.defense_evasion.y2025.camp_000029.inc_177,[INC0000177] [P3] Tamper protection Defender disabilitata su SRV-407 da processo malevolo; log 4688 alterati.,soc|incident|defense_evasion|P3|true_positive|mitre_defense_evasion|actor_royal,true_positive,P3,resolved,defense_evasion,Defense Evasion,T1055,2025-05-18T16:42:50Z,2025-05-18T17:48:50Z,us_west,Defender for Endpoint,L2,l2.bianchi,Royal,CAMP000029,142.115.156.119,SRV-407,luca.ferrari,,,,,,incidente confermato,low,low,4.2,1,false,66,1440
INC0000178,root.soc.brute_force.y2025.camp_000029.inc_178,"[INC0000178] [P4] Password spraying Azure AD da 142.115.156.119/24: 4 tentativi su molti account, luca.ferrari compromesso.",soc|incident|brute_force|P4|true_positive|mitre_credential_access|actor_royal,true_positive,P4,resolved,brute_force,Credential Access,T1110.003,2025-05-20T11:55:50Z,2025-05-20T15:51:50Z,us_east,Fail2ban,L1,analyst.moretti,Royal,CAMP000029,142.115.156.119,SRV-407,luca.ferrari,,,,,,incidente confermato,high,medium,3.5,1,true,236,1440
INC0000179,root.soc.resource_dev.y2023.camp_000030.inc_179,[INC0000179] [P4] Nuovo certificato TLS per secure-login-3130.ru osservato in TI; staging per campagna Royal.,soc|incident|resource_dev|P4|true_positive|mitre_resource_development|actor_royal,true_positive,P4,resolved,resource_dev,Resource Development,T1588.002,2023-12-13T17:29:44Z,2023-12-13T18:25:44Z,mea,VirusTotal,L1,analyst.gallo,Royal,CAMP000030,213.141.57.92,K8S-357,mario.rossi,,secure-login-3130.ru,,,,incidente confermato,critical,high,5.3,1,true,56,576
INC0000180,root.soc.phishing.y2023.camp_000030.inc_180,"[INC0000180] [P4] Campagna phishing O365 verso 253 mailbox; landing page clone su secure-login-3130.ru, mario.rossi ha inserito credenziali da K8S-357.",soc|incident|phishing|P4|true_positive|mitre_initial_access|actor_royal,true_positive,P4,resolved,phishing,Initial Access,T1566.001,2023-12-14T11:27:44Z,2023-12-14T11:28:44Z,us_west,Proofpoint,L1,analyst.ferretti,Royal,CAMP000030,213.141.57.92,K8S-357,mario.rossi,b1bbdafa846cd133d53e2bda6ce7d8ff179a3c973758f8efba3fbe65df50a9d9,secure-login-3130.ru,,,,incidente confermato,medium,medium,3.9,1,true,1,1440
INC0000181,root.soc.web_attack.y2023.camp_000030.inc_181,"[INC0000181] [P3] Exploitation n/d su MAIL-457 da 213.141.57.92; webshell deployata in wwwroot, RCE come utente di servizio.",soc|incident|web_attack|P3|true_positive|mitre_initial_access|actor_royal,true_positive,P3,investigating,web_attack,Initial Access,T1190,2023-12-15T22:42:44Z,2023-12-15T22:59:44Z,us_west,ModSecurity,L3,l3.threat_hunt,Royal,CAMP000030,213.141.57.92,MAIL-457,mario.rossi,,,,,,incidente confermato,medium,low,3.4,1,true,17,288
INC0000182,root.soc.defense_evasion.y2023.camp_000031.inc_182,[INC0000182] [P1] Tamper protection Defender disabilitata su DB-840 da processo malevolo; log 4688 alterati.,soc|incident|defense_evasion|P1|true_positive|mitre_defense_evasion|actor_ta505,true_positive,P1,escalated,defense_evasion,Defense Evasion,T1070.001,2023-11-06T00:02:33Z,2023-11-06T00:15:33Z,mea,Wazuh,L2,l2.bianchi,TA505,CAMP000031,195.191.183.227,DB-840,marco.lombardi,,,,,,incidente confermato,medium,high,7.6,1,false,13,45
INC0000183,root.soc.brute_force.y2023.camp_000031.inc_183,"[INC0000183] [P3] RDP brute-force su FS-207 da 195.191.183.227: 83 tentativi, 1 successo su marco.lombardi.",soc|incident|brute_force|P3|true_positive|mitre_credential_access|actor_ta505,true_positive,P3,investigating,brute_force,Credential Access,T1110.001,2023-11-06T20:54:33Z,2023-11-06T22:21:33Z,eu_south,Fail2ban,L1,analyst.vitale,TA505,CAMP000031,195.191.183.227,DB-840,marco.lombardi,,,,,,incidente confermato,critical,low,6.0,1,true,87,480
INC0000184,root.soc.credential_theft.y2023.camp_000031.inc_184,[INC0000184] [P2] Kerberoasting da K8S-436: 172 richieste TGS; hash service account sara.ricci craccato offline.,soc|incident|credential_theft|P2|true_positive|mitre_credential_access|actor_ta505,true_positive,P2,contained,credential_theft,Credential Access,T1558.003,2023-11-07T08:43:33Z,2023-11-08T15:05:33Z,eu_north,Defender for Identity,L3,ir.lead,TA505,CAMP000031,28.159.173.103,K8S-436,sara.ricci,bf5ea55a4cdbdfffc9a4bbf19a22c57a544d7bce581e47f8ff71bc611b195b33,,,,,incidente confermato,medium,high,5.4,1,false,1822,108
INC0000185,root.soc.discovery.y2023.camp_000031.inc_185,"[INC0000185] [P4] Ricognizione AD (BloodHound) da DB-840 (marco.lombardi); enumerati 210 oggetti, mapping percorsi a DA.",soc|incident|discovery|P4|true_positive|mitre_discovery|actor_ta505,true_positive,P4,resolved,discovery,Discovery,T1083,2023-11-09T23:04:33Z,2023-11-10T01:34:33Z,eu_north,Darktrace,L2,l2.conti,TA505,CAMP000031,195.191.183.227,DB-840,marco.lombardi,,,,,,incidente confermato,low,low,3.3,1,true,150,864
INC0000186,root.soc.lateral_movement.y2023.camp_000031.inc_186,[INC0000186] [P2] Pass-the-Hash da DB-840: hash di marco.lombardi usato su 132 host (Impacket wmiexec).,soc|incident|lateral_movement|P2|true_positive|mitre_lateral_movement|actor_ta505,true_positive,P2,resolved,lateral_movement,Lateral Movement,T1021.006,2023-11-10T03:34:33Z,2023-11-11T03:38:33Z,mea,Darktrace,L2,l2.conti,TA505,CAMP000031,195.191.183.227,K8S-913,marco.lombardi,,,,,,incidente confermato,low,high,6.7,1,false,1444,108
INC0000187,root.soc.collection.y2023.camp_000031.inc_187,[INC0000187] [P3] Staging dati su DB-840: archivio creato in temp prima dell'exfiltration da parte di marco.lombardi.,soc|incident|collection|P3|true_positive|mitre_collection|actor_ta505,true_positive,P3,investigating,collection,Collection,T1005,2023-11-12T17:30:33Z,2023-11-12T23:38:33Z,eu_north,Forcepoint DLP,L1,analyst.romano,TA505,CAMP000031,195.191.183.227,DB-840,marco.lombardi,,,,,,incidente confermato,medium,medium,5.1,1,true,368,288
INC0000188,root.soc.c2_beaconing.y2023.camp_000031.inc_188,"[INC0000188] [P2] Beacon C2 da WKS-345 verso secure-login-3502.xyz (10.10.165.57:4444) ogni 54 min, jitter regolare HTTPS.",soc|incident|c2_beaconing|P2|true_positive|mitre_command_and_control|actor_ta505,true_positive,P2,resolved,c2_beaconing,Command and Control,T1090.003,2023-11-13T11:09:33Z,2023-11-14T16:07:33Z,latam,Cisco Umbrella,L3,ir.lead,TA505,CAMP000031,10.10.165.57,WKS-345,luca.ferrari,,secure-login-3502.xyz,,,,incidente confermato,medium,high,7.0,1,false,1738,78
INC0000189,root.soc.data_exfiltration.y2023.camp_000031.inc_189,[INC0000189] [P2] Esfiltrazione 463729 record PII da DB-840 verso storage non aziendale (marco.lombardi).,soc|incident|data_exfiltration|P2|true_positive|mitre_exfiltration|actor_ta505,true_positive,P2,contained,data_exfiltration,Exfiltration,T1567.002,2023-11-11T22:29:33Z,2023-11-15T05:40:33Z,eu_north,Zeek,L3,ir.lead,TA505,CAMP000031,195.191.183.227,DB-840,marco.lombardi,,sharepoint-doc-389.online,,,,incidente confermato,medium,high,4.1,1,false,4751,78
INC0000190,root.soc.defense_evasion.y2023.camp_000032.inc_190,[INC0000190] [P2] Tamper protection Defender disabilitata su K8S-612 da processo malevolo; log 4688 alterati.,soc|incident|defense_evasion|P2|true_positive|mitre_defense_evasion|actor_lockbit,true_positive,P2,resolved,defense_evasion,Defense Evasion,T1055,2023-04-22T01:51:14Z,2023-04-22T05:03:14Z,eu_north,Defender for Endpoint,L3,ir.lead,LockBit,CAMP000032,185.47.76.81,K8S-612,marco.lombardi,,,,,,incidente confermato,medium,high,7.4,1,false,192,108
INC0000191,root.soc.brute_force.y2023.camp_000032.inc_191,"[INC0000191] [P4] RDP brute-force su WKS-683 da 185.47.76.81: 351 tentativi, 1 successo su marco.lombardi.",soc|incident|brute_force|P4|true_positive|mitre_credential_access|actor_lockbit,true_positive,P4,resolved,brute_force,Credential Access,T1110.001,2023-04-22T18:16:14Z,2023-04-22T21:46:14Z,latam,Splunk,L2,l2.conti,LockBit,CAMP000032,185.47.76.81,K8S-612,marco.lombardi,,,,,,incidente confermato,low,medium,2.4,1,false,210,4320
INC0000192,root.soc.credential_theft.y2023.camp_000032.inc_192,[INC0000192] [P2] Kerberoasting da K8S-147: 51 richieste TGS; hash service account mario.rossi craccato offline.,soc|incident|credential_theft|P2|true_positive|mitre_credential_access|actor_lockbit,true_positive,P2,escalated,credential_theft,Credential Access,T1003.002,2023-04-19T09:33:14Z,2023-04-22T22:06:14Z,us_west,CrowdStrike Falcon,L2,l2.bianchi,LockBit,CAMP000032,162.108.223.28,K8S-147,mario.rossi,490d9a68d67464f7f3c10ce1a198619464d82efdd01efa1a9ebe2799df5921f7,,,,,incidente confermato,high,high,4.6,1,false,5073,180
INC0000193,root.soc.discovery.y2023.camp_000032.inc_193,[INC0000193] [P2] Network discovery da K8S-612: scansione SMB/LDAP verso 172.16.38.0/24.,soc|incident|discovery|P2|true_positive|mitre_discovery|actor_lockbit,true_positive,P2,resolved,discovery,Discovery,T1018,2023-04-24T02:48:14Z,2023-04-24T05:34:14Z,eu_west,Darktrace,L2,l2.bianchi,LockBit,CAMP000032,185.47.76.81,K8S-612,marco.lombardi,,,,,,incidente confermato,medium,high,8.4,1,false,166,78
INC0000194,root.soc.lateral_movement.y2023.camp_000032.inc_194,[INC0000194] [P2] Lateral via SMB/PsExec da K8S-612 verso SRV-833 e altri 21 server; PSEXESVC creato.,soc|incident|lateral_movement|P2|true_positive|mitre_lateral_movement|actor_lockbit,true_positive,P2,resolved,lateral_movement,Lateral Movement,T1021.006,2023-04-22T05:37:14Z,2023-04-24T21:31:14Z,eu_north,CrowdStrike Falcon,L2,l2.bianchi,LockBit,CAMP000032,185.47.76.81,SRV-833,marco.lombardi,,,,,,incidente confermato,high,high,8.1,1,true,3834,24
INC0000195,root.soc.collection.y2023.camp_000032.inc_195,[INC0000195] [P2] Staging dati su K8S-612: archivio creato in temp prima dell'exfiltration da parte di marco.lombardi.,soc|incident|collection|P2|true_positive|mitre_collection|actor_lockbit,true_positive,P2,contained,collection,Collection,T1005,2023-04-24T23:55:14Z,2023-04-26T01:46:14Z,apac,Forcepoint DLP,L1,analyst.romano,LockBit,CAMP000032,185.47.76.81,K8S-612,marco.lombardi,,,,,,incidente confermato,medium,high,6.3,1,true,1551,24
INC0000196,root.soc.collection.y2023.camp_000032.inc_196,"[INC0000196] [P3] Postmortem campagna LockBit: ricostruiti 6 stadi, IOC consolidati, lessons learned.",soc|incident|collection|P1|true_positive|mitre_collection|actor_lockbit,true_positive,P3,resolved,collection,Collection,T1005,2023-04-22T11:26:14Z,2023-04-26T04:46:14Z,eu_north,Microsoft Purview DLP,L2,l2.bianchi,LockBit,CAMP000032,185.47.76.81,K8S-612,marco.lombardi,,,,,,postmortem chiuso,low,high,8.2,1,true,5360,15
INC0000197,root.soc.discovery.y2025.camp_000033.inc_197,"[INC0000197] [P3] Ricognizione AD (BloodHound) da MAIL-976 (svc_deploy); enumerati 342 oggetti, mapping percorsi a DA.",soc|incident|discovery|P3|true_positive|mitre_discovery|apt|actor_mustang panda,true_positive,P3,resolved,discovery,Discovery,T1018,2025-02-13T04:40:12Z,2025-02-13T08:37:12Z,us_east,Zeek,L2,l2.conti,Mustang Panda,CAMP000033,93.22.240.132,MAIL-976,svc_deploy,,,,,,incidente confermato,medium,medium,4.5,1,true,237,288
INC0000198,root.soc.lateral_movement.y2025.camp_000033.inc_198,[INC0000198] [P1] Pass-the-Hash da VPN-994: hash di chiara.greco usato su 150 host (Impacket wmiexec).,soc|incident|lateral_movement|P1|true_positive|mitre_lateral_movement|apt|actor_mustang panda,true_positive,P1,escalated,lateral_movement,Lateral Movement,T1021.001,2025-01-31T08:36:12Z,2025-02-13T22:58:12Z,eu_west,CrowdStrike Falcon,L2,l2.greco,Mustang Panda,CAMP000033,94.12.145.159,MAIL-743,chiara.greco,,,,,,incidente confermato,medium,high,8.2,1,false,19582,90
INC0000199,root.soc.collection.y2025.camp_000033.inc_199,[INC0000199] [P3] Staging dati su VPN-994: archivio creato in temp prima dell'exfiltration da parte di chiara.greco.,soc|incident|collection|P3|true_positive|mitre_collection|apt|actor_mustang panda,true_positive,P3,investigating,collection,Collection,T1113,2025-01-24T02:46:12Z,2025-02-14T21:34:12Z,us_west,Forcepoint DLP,L2,l2.conti,Mustang Panda,CAMP000033,94.12.145.159,VPN-994,chiara.greco,,,,,,incidente confermato,medium,high,5.6,1,true,31368,192
INC0000200,root.soc.c2_beaconing.y2025.camp_000033.inc_200,"[INC0000200] [P1] Beacon C2 da JMP-260 verso secure-login-3045.com (10.10.96.1:5985) ogni 53 min, jitter regolare HTTPS.",soc|incident|c2_beaconing|P1|true_positive|mitre_command_and_control|apt|actor_mustang panda,true_positive,P1,escalated,c2_beaconing,Command and Control,T1572,2025-01-11T15:41:12Z,2025-02-15T21:53:12Z,latam,Suricata IDS,L2,l2.conti,Mustang Panda,CAMP000033,10.10.96.1,JMP-260,paolo.romano,,secure-login-3045.com,,,,incidente confermato,high,high,8.5,1,true,50772,6
INC0000201,root.soc.data_exfiltration.y2025.camp_000033.inc_201,[INC0000201] [P2] Esfiltrazione 130645 record PII da MAIL-249 verso storage non aziendale (svc_backup).,soc|incident|data_exfiltration|P2|true_positive|mitre_exfiltration|apt|actor_mustang panda,true_positive,P2,resolved,data_exfiltration,Exfiltration,T1567.002,2025-02-07T22:11:12Z,2025-02-16T14:27:12Z,latam,Netskope CASB,L3,ir.lead,Mustang Panda,CAMP000033,203.222.196.35,MAIL-249,svc_backup,,cdn-assets-334.cn,,,,incidente confermato,high,high,7.4,1,false,12496,180
INC0000202,root.soc.phishing.y2023.camp_000034.inc_202,[INC0000202] [P3] Spear-phishing a stefano.costa con allegato 05666d4d32ca289f9ef4e3b13edc12921a7c3828d0ee773ef5bba7606af6bc42 dal dominio drive-sync-6033.top; macro VBA che lancia PowerShell su JMP-124.,soc|incident|phishing|P3|true_positive|mitre_initial_access|actor_royal,true_positive,P3,resolved,phishing,Initial Access,T1566.002,2023-08-04T15:05:42Z,2023-08-04T16:51:42Z,us_east,Mimecast,L1,analyst.gallo,Royal,CAMP000034,63.181.86.121,JMP-124,stefano.costa,05666d4d32ca289f9ef4e3b13edc12921a7c3828d0ee773ef5bba7606af6bc42,drive-sync-6033.top,,,,incidente confermato,low,low,5.9,1,false,106,624
INC0000203,root.soc.web_attack.y2023.camp_000034.inc_203,"[INC0000203] [P2] SQL injection time-based su drive-sync-6033.top (param id) da 63.181.86.121; WAF bypassato, dump tabella utenti.",soc|incident|web_attack|P2|true_positive|mitre_initial_access|actor_royal|cve-2023-46604,true_positive,P2,escalated,web_attack,Initial Access,T1190,2023-08-06T00:06:42Z,2023-08-06T02:36:42Z,apac,Akamai WAF,L3,l3.threat_hunt,Royal,CAMP000034,63.181.86.121,SRV-808,stefano.costa,,,CVE-2023-46604,,,incidente confermato,critical,high,7.9,1,false,150,108
INC0000204,root.soc.valid_accounts.y2023.camp_000034.inc_204,[INC0000204] [P2] Login con credenziali valide di stefano.costa da 63.181.86.121 (geo anomala) fuori orario; sessione su NAS-735.,soc|incident|valid_accounts|P2|true_positive|mitre_initial_access|actor_royal|cve-2024-21887,true_positive,P2,resolved,valid_accounts,Initial Access,T1078.004,2023-08-07T23:10:42Z,2023-08-08T02:26:42Z,us_west,Azure AD Identity Protection,L2,l2.bianchi,Royal,CAMP000034,63.181.86.121,NAS-735,stefano.costa,,,CVE-2024-21887,,,incidente confermato,medium,high,4.8,1,true,196,60
